type_elec,year,month,round (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum,Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.,Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.,Código I.N.E. del municipio (999 = C.E.R.A.),"Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito)",Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única),Censo del I.N.E.,Censo de escrutinio o censo C.E.R.A.,Censo C.E.R.E. en escrutinio (Residentes Extranjeros),Total votantes C.E.R.E. (Residentes Extranjeros),Votantes del primer avance de participación,Votantes del segundo avance de participación,Votos en blanco,Votos nulos,Votos a candidaturas,Votos afirmativos en Referéndum o ceros en otros procesos electorales,Votos negativos en Referéndum o ceros en otros procesos electorales,Datos oficiales (Si/No)
2,1982,10,1,1,14,19,2,0002,A,828,828,0,0,0,0,1,10,713,0,0,N
2,1982,10,1,1,14,19,4,0001,A,501,501,0,0,0,0,0,1,435,0,0,N
2,1982,10,1,1,14,19,4,0002,A,690,690,0,0,0,0,1,7,608,0,0,N
2,1982,10,1,1,14,21,1,0004,A,380,380,0,0,0,0,1,0,285,0,0,N
2,1982,10,1,1,14,21,1,0012,A,847,847,0,0,0,0,2,5,705,0,0,N
2,1982,10,1,1,14,21,1,0017,A,794,794,0,0,0,0,0,3,673,0,0,N
2,1982,10,1,1,14,21,1,0017,B,759,759,0,0,0,0,0,2,648,0,0,N
2,1982,10,1,1,14,21,5,0015,B,853,853,0,0,0,0,0,1,742,0,0,N
2,1982,10,1,1,14,21,5,0023,A,904,904,0,0,0,0,0,9,755,0,0,N
2,1982,10,1,1,14,21,6,0016,A,864,864,0,0,0,0,1,6,649,0,0,N
2,1982,10,1,1,14,21,6,0022,A,908,908,0,0,0,0,0,16,728,0,0,N
2,1982,10,1,1,14,21,6,0026,A,124,124,0,0,0,0,0,1,100,0,0,N
2,1982,10,1,1,14,21,9,0023,B,640,640,0,0,0,0,0,5,575,0,0,N
2,1982,10,1,1,14,21,9,0024,A,608,608,0,0,0,0,1,0,512,0,0,N
2,1982,10,1,1,14,21,9,0029,A,957,957,0,0,0,0,3,4,781,0,0,N
2,1982,10,1,1,14,21,10,0007,B,684,684,0,0,0,0,1,12,558,0,0,N
2,1982,10,1,1,14,21,10,0008,A,1074,1074,0,0,0,0,4,4,905,0,0,N
2,1982,10,1,1,14,21,10,0020,A,301,301,0,0,0,0,0,0,270,0,0,N
2,1982,10,1,1,14,21,10,0010,A,951,951,0,0,0,0,3,0,806,0,0,N
2,1982,10,1,1,14,21,10,0012,A,924,924,0,0,0,0,3,7,820,0,0,N
2,1982,10,1,1,14,21,10,0016,A,993,993,0,0,0,0,6,4,927,0,0,N
2,1982,10,1,1,14,21,10,0032,A,265,265,0,0,0,0,0,0,221,0,0,N
2,1982,10,1,1,14,29,4,0003,A,358,358,0,0,0,0,1,0,313,0,0,N
2,1982,10,1,1,14,38,1,0001,B,644,644,0,0,0,0,1,0,530,0,0,N
2,1982,10,1,1,14,38,1,0002,B,575,575,0,0,0,0,0,3,494,0,0,N
2,1982,10,1,1,14,38,2,0001,B,904,904,0,0,0,0,4,11,756,0,0,N
2,1982,10,1,1,14,39,1,0002,A,1001,1001,0,0,0,0,1,10,817,0,0,N
2,1982,10,1,1,14,40,2,0001,A,930,930,0,0,0,0,1,2,830,0,0,N
2,1982,10,1,1,14,41,1,0001,A,596,596,0,0,0,0,0,1,545,0,0,N
2,1982,10,1,1,14,41,2,0001,A,705,705,0,0,0,0,0,1,639,0,0,N
2,1982,10,1,1,14,43,4,0001,A,1065,1065,0,0,0,0,0,4,741,0,0,N
2,1982,10,1,1,14,46,2,0002,A,1042,1042,0,0,0,0,1,4,903,0,0,N
2,1982,10,1,1,14,49,1,0004,A,700,700,0,0,0,0,0,4,614,0,0,N
2,1982,10,1,1,14,49,3,0001,B,868,868,0,0,0,0,1,0,729,0,0,N
2,1982,10,1,1,14,52,4,0001,A,485,485,0,0,0,0,0,2,362,0,0,N
2,1982,10,1,1,14,53,1,0001,A,836,836,0,0,0,0,4,1,716,0,0,N
2,1982,10,1,1,14,7,2,0002,B,972,972,0,0,0,0,3,8,725,0,0,N
2,1982,10,1,1,14,12,3,0001,A,533,533,0,0,0,0,1,1,452,0,0,N
2,1982,10,1,1,14,13,4,0001,A,490,490,0,0,0,0,1,10,315,0,0,N
2,1982,10,1,1,14,21,1,0007,A,1119,1119,0,0,0,0,1,21,972,0,0,N
2,1982,10,1,1,14,21,1,0021,A,706,706,0,0,0,0,1,9,574,0,0,N
2,1982,10,1,1,14,21,5,0002,A,848,848,0,0,0,0,3,10,628,0,0,N
2,1982,10,1,1,14,21,5,0011,A,1006,1006,0,0,0,0,1,14,837,0,0,N
2,1982,10,1,1,14,21,5,0024,B,686,686,0,0,0,0,1,3,603,0,0,N
2,1982,10,1,1,14,21,6,0019,A,1279,1279,0,0,0,0,0,12,1100,0,0,N
2,1982,10,1,1,14,21,9,0004,A,88,88,0,0,0,0,0,0,72,0,0,N
2,1982,10,1,1,14,21,9,0005,A,749,749,0,0,0,0,3,1,663,0,0,N
2,1982,10,1,1,14,21,9,0009,A,1067,1067,0,0,0,0,1,18,877,0,0,N
2,1982,10,1,1,14,21,9,0033,A,854,854,0,0,0,0,0,6,739,0,0,N
2,1982,10,1,1,14,21,10,0007,A,643,643,0,0,0,0,3,4,545,0,0,N
2,1982,10,1,1,14,21,10,0018,A,1047,1047,0,0,0,0,2,1,913,0,0,N
2,1982,10,1,1,14,21,10,0030,A,1013,1013,0,0,0,0,2,7,880,0,0,N
2,1982,10,1,1,14,25,2,0001,A,534,534,0,0,0,0,0,4,462,0,0,N
2,1982,10,1,1,14,26,5,0001,A,334,334,0,0,0,0,0,1,232,0,0,N
2,1982,10,1,1,11,32,5,0009,A,618,618,0,0,0,0,0,22,380,0,0,N
2,1982,10,1,1,11,35,1,0004,A,606,606,0,0,0,0,0,6,448,0,0,N
2,1982,10,1,1,11,38,2,0002,B,653,653,0,0,0,0,2,3,563,0,0,N
2,1982,10,1,1,11,42,1,0001,B,473,473,0,0,0,0,0,2,345,0,0,N
2,1982,10,1,1,11,42,1,0002,A,450,450,0,0,0,0,3,1,118,0,0,N
2,1982,10,1,1,14,9,3,0003,A,199,199,0,0,0,0,0,0,161,0,0,N
2,1982,10,1,1,14,12,2,0002,A,610,610,0,0,0,0,0,2,521,0,0,N
2,1982,10,1,1,14,19,6,0001,A,275,275,0,0,0,0,0,2,240,0,0,N
2,1982,10,1,1,14,21,2,0013,B,74,74,0,0,0,0,1,0,25,0,0,N
2,1982,10,1,1,14,21,2,0014,B,683,683,0,0,0,0,3,13,561,0,0,N
2,1982,10,1,1,14,21,2,0016,A,1004,1004,0,0,0,0,0,4,874,0,0,N
2,1982,10,1,1,14,21,3,0002,A,751,751,0,0,0,0,0,6,621,0,0,N
2,1982,10,1,1,14,21,5,0017,A,1102,1102,0,0,0,0,9,3,966,0,0,N
2,1982,10,1,1,14,21,5,0018,A,954,954,0,0,0,0,0,11,853,0,0,N
2,1982,10,1,1,14,21,5,0024,A,691,691,0,0,0,0,3,5,578,0,0,N
2,1982,10,1,1,14,21,5,0025,A,667,667,0,0,0,0,2,10,549,0,0,N
2,1982,10,1,1,14,21,6,0005,A,850,850,0,0,0,0,0,2,689,0,0,N
2,1982,10,1,1,14,21,6,0008,A,1122,1122,0,0,0,0,6,4,941,0,0,N
2,1982,10,1,1,14,21,5,0007,A,996,996,0,0,0,0,2,6,846,0,0,N
2,1982,10,1,1,14,21,6,0001,A,801,801,0,0,0,0,2,6,691,0,0,N
2,1982,10,1,1,14,21,6,0011,A,800,800,0,0,0,0,1,8,662,0,0,N
2,1982,10,1,1,14,21,7,0003,B,786,786,0,0,0,0,5,6,626,0,0,N
2,1982,10,1,1,14,21,8,0003,A,694,694,0,0,0,0,0,2,541,0,0,N
2,1982,10,1,1,14,21,9,0021,A,692,692,0,0,0,0,0,4,586,0,0,N
2,1982,10,1,1,14,21,9,0025,B,660,660,0,0,0,0,1,5,556,0,0,N
2,1982,10,1,1,14,21,10,0004,A,943,943,0,0,0,0,3,0,784,0,0,N
2,1982,10,1,1,14,21,10,0010,B,977,977,0,0,0,0,2,4,832,0,0,N
2,1982,10,1,1,14,21,10,0015,A,1270,1270,0,0,0,0,1,3,1047,0,0,N
2,1982,10,1,1,14,21,10,0019,A,684,684,0,0,0,0,0,10,542,0,0,N
2,1982,10,1,1,14,27,2,0001,A,1219,1219,0,0,0,0,2,6,1069,0,0,N
2,1982,10,1,1,14,29,2,0001,A,692,692,0,0,0,0,1,3,595,0,0,N
2,1982,10,1,1,14,29,4,0006,A,213,213,0,0,0,0,1,2,179,0,0,N
2,1982,10,1,1,14,30,1,0002,A,729,729,0,0,0,0,0,3,673,0,0,N
2,1982,10,1,1,14,35,3,0002,A,786,786,0,0,0,0,1,9,651,0,0,N
2,1982,10,1,1,14,35,4,0002,A,1003,1003,0,0,0,0,0,9,812,0,0,N
2,1982,10,1,1,14,42,1,0001,A,895,895,0,0,0,0,0,3,787,0,0,N
2,1982,10,1,1,14,13,1,0003,A,741,741,0,0,0,0,0,7,614,0,0,N
2,1982,10,1,1,14,16,1,0001,A,566,566,0,0,0,0,2,0,446,0,0,N
2,1982,10,1,1,14,16,2,0001,A,373,373,0,0,0,0,2,1,318,0,0,N
2,1982,10,1,1,14,19,2,0001,A,674,674,0,0,0,0,2,3,582,0,0,N
2,1982,10,1,1,14,21,2,0003,A,694,694,0,0,0,0,6,4,582,0,0,N
2,1982,10,1,1,14,21,4,0001,A,1271,1271,0,0,0,0,3,8,789,0,0,N
2,1982,10,1,1,14,21,5,0019,A,1060,1060,0,0,0,0,3,7,1039,0,0,N
2,1982,10,1,1,14,21,6,0032,A,860,860,0,0,0,0,0,11,681,0,0,N
2,1982,10,1,1,14,21,7,0001,A,753,753,0,0,0,0,1,3,638,0,0,N
2,1982,10,1,1,14,21,7,0004,A,855,855,0,0,0,0,4,0,732,0,0,N
2,1982,10,1,1,14,21,9,0032,A,472,472,0,0,0,0,0,13,396,0,0,N
2,1982,10,1,1,14,21,10,0029,A,457,457,0,0,0,0,0,2,417,0,0,N
2,1982,10,1,1,14,25,1,0001,A,650,650,0,0,0,0,0,0,604,0,0,N
2,1982,10,1,1,14,27,3,0001,A,696,696,0,0,0,0,0,5,605,0,0,N
2,1982,10,1,1,14,29,3,0002,A,341,341,0,0,0,0,0,2,275,0,0,N
2,1982,10,1,1,14,30,2,0002,A,464,464,0,0,0,0,0,1,407,0,0,N
2,1982,10,1,1,14,35,3,0003,A,938,938,0,0,0,0,0,8,777,0,0,N
2,1982,10,1,1,14,37,1,0002,A,912,912,0,0,0,0,1,4,693,0,0,N
2,1982,10,1,1,14,18,1,0001,B,743,743,0,0,0,0,0,2,645,0,0,N
2,1982,10,1,1,14,21,1,0001,D,1075,1075,0,0,0,0,8,7,912,0,0,N
2,1982,10,1,1,14,21,1,0009,B,879,879,0,0,0,0,2,6,750,0,0,N
2,1982,10,1,1,14,21,1,0016,A,914,914,0,0,0,0,4,1,791,0,0,N
2,1982,10,1,1,14,21,1,0020,A,1198,1198,0,0,0,0,3,1,1000,0,0,N
2,1982,10,1,1,14,21,2,0021,A,257,257,0,0,0,0,0,0,203,0,0,N
2,1982,10,1,1,14,21,2,0023,A,172,172,0,0,0,0,0,0,133,0,0,N
2,1982,10,1,1,14,21,5,0016,A,753,753,0,0,0,0,0,4,646,0,0,N
2,1982,10,1,1,14,21,6,0003,B,816,816,0,0,0,0,5,7,657,0,0,N
2,1982,10,1,1,14,21,6,0015,A,326,326,0,0,0,0,0,4,266,0,0,N
2,1982,10,1,1,14,21,6,0023,A,995,995,0,0,0,0,3,5,895,0,0,N
2,1982,10,1,1,14,21,7,0001,B,938,938,0,0,0,0,3,8,791,0,0,N
2,1982,10,1,1,14,21,9,0035,A,1111,1111,0,0,0,0,7,4,939,0,0,N
2,1982,10,1,1,14,21,10,0005,A,650,650,0,0,0,0,1,3,547,0,0,N
2,1982,10,1,1,14,21,10,0021,A,1279,1279,0,0,0,0,1,21,1050,0,0,N
2,1982,10,1,1,14,24,2,0001,A,824,824,0,0,0,0,2,10,622,0,0,N
2,1982,10,1,1,14,25,2,0002,A,518,518,0,0,0,0,0,1,473,0,0,N
2,1982,10,1,1,14,25,3,0002,A,500,500,0,0,0,0,1,1,460,0,0,N
2,1982,10,1,1,14,70,1,0001,A,791,791,0,0,0,0,0,2,627,0,0,N
2,1982,10,1,1,14,73,2,0002,A,500,500,0,0,0,0,1,4,401,0,0,N
2,1982,10,1,1,18,3,1,0001,A,1187,1187,0,0,0,0,0,8,996,0,0,N
2,1982,10,1,1,18,4,1,0002,A,372,372,0,0,0,0,1,3,128,0,0,N
2,1982,10,1,1,18,13,1,0003,A,805,805,0,0,0,0,2,13,613,0,0,N
2,1982,10,1,1,18,13,2,0001,A,855,855,0,0,0,0,2,8,705,0,0,N
2,1982,10,1,1,18,22,1,0003,A,721,721,0,0,0,0,5,0,596,0,0,N
2,1982,10,1,1,18,22,2,0002,A,752,752,0,0,0,0,1,4,664,0,0,N
2,1982,10,1,1,18,22,3,0001,A,75,75,0,0,0,0,0,3,62,0,0,N
2,1982,10,1,1,18,23,1,0003,A,724,724,0,0,0,0,0,3,487,0,0,N
2,1982,10,1,1,18,36,1,0001,A,1011,1011,0,0,0,0,0,11,816,0,0,N
2,1982,10,1,1,18,44,1,0001,A,345,345,0,0,0,0,0,2,143,0,0,N
2,1982,10,1,1,18,45,1,0002,A,577,577,0,0,0,0,0,2,370,0,0,N
2,1982,10,1,1,18,59,1,0002,A,767,767,0,0,0,0,0,13,648,0,0,N
2,1982,10,1,1,18,71,1,0001,A,711,711,0,0,0,0,1,6,550,0,0,N
2,1982,10,1,1,18,71,1,0003,A,1233,1233,0,0,0,0,0,8,908,0,0,N
2,1982,10,1,1,18,71,1,0004,A,81,81,0,0,0,0,0,0,68,0,0,N
2,1982,10,1,1,18,79,1,0001,A,897,897,0,0,0,0,2,6,779,0,0,N
2,1982,10,1,1,18,79,1,0002,A,872,872,0,0,0,0,2,9,748,0,0,N
2,1982,10,1,1,14,55,2,0002,A,640,640,0,0,0,0,0,1,573,0,0,N
2,1982,10,1,1,14,56,4,0002,A,850,850,0,0,0,0,1,4,688,0,0,N
2,1982,10,1,1,14,57,1,0004,A,998,998,0,0,0,0,0,3,891,0,0,N
2,1982,10,1,1,14,60,2,0001,B,774,774,0,0,0,0,1,10,649,0,0,N
2,1982,10,1,1,14,67,2,0001,A,507,507,0,0,0,0,1,0,423,0,0,N
2,1982,10,1,1,14,70,2,0001,A,935,935,0,0,0,0,3,6,744,0,0,N
2,1982,10,1,1,14,72,1,0001,A,984,984,0,0,0,0,0,1,846,0,0,N
2,1982,10,1,1,14,73,1,0001,A,1049,1049,0,0,0,0,1,2,839,0,0,N
2,1982,10,1,1,18,2,1,0002,A,122,122,0,0,0,0,0,0,60,0,0,N
2,1982,10,1,1,18,3,1,0003,A,602,602,0,0,0,0,1,1,514,0,0,N
2,1982,10,1,1,18,12,1,0007,A,514,514,0,0,0,0,4,2,241,0,0,N
2,1982,10,1,1,18,20,1,0001,A,689,689,0,0,0,0,0,11,524,0,0,N
2,1982,10,1,1,18,22,1,0002,A,1227,1227,0,0,0,0,5,21,1049,0,0,N
2,1982,10,1,1,18,23,2,0001,A,651,651,0,0,0,0,1,0,394,0,0,N
2,1982,10,1,1,18,29,2,0001,A,661,661,0,0,0,0,0,0,374,0,0,N
2,1982,10,1,1,18,37,1,0001,A,337,337,0,0,0,0,0,0,312,0,0,N
2,1982,10,1,1,18,86,1,0001,A,626,626,0,0,0,0,0,2,392,0,0,N
2,1982,10,1,1,18,87,1,0020,A,728,728,0,0,0,0,3,13,559,0,0,N
2,1982,10,1,1,18,87,2,0036,A,994,994,0,0,0,0,5,2,808,0,0,N
2,1982,10,1,1,14,21,10,0017,A,1189,1189,0,0,0,0,3,4,1015,0,0,N
2,1982,10,1,1,14,21,10,0031,B,731,731,0,0,0,0,1,1,615,0,0,N
2,1982,10,1,1,14,22,2,0001,A,882,882,0,0,0,0,0,5,650,0,0,N
2,1982,10,1,1,14,25,1,0002,A,701,701,0,0,0,0,0,1,638,0,0,N
2,1982,10,1,1,14,27,2,0002,A,830,830,0,0,0,0,0,2,749,0,0,N
2,1982,10,1,1,14,27,3,0002,A,692,692,0,0,0,0,1,11,572,0,0,N
2,1982,10,1,1,14,29,4,0005,A,313,313,0,0,0,0,0,0,240,0,0,N
2,1982,10,1,1,14,30,1,0001,A,736,736,0,0,0,0,0,2,623,0,0,N
2,1982,10,1,1,14,35,1,0001,A,945,945,0,0,0,0,0,9,775,0,0,N
2,1982,10,1,1,14,38,2,0005,B,575,575,0,0,0,0,5,5,464,0,0,N
2,1982,10,1,1,14,42,3,0003,A,1218,1218,0,0,0,0,0,10,1001,0,0,N
2,1982,10,1,1,14,44,1,0001,A,694,694,0,0,0,0,0,12,569,0,0,N
2,1982,10,1,1,14,52,1,0001,A,715,715,0,0,0,0,4,0,560,0,0,N
2,1982,10,1,1,14,52,2,0003,A,652,652,0,0,0,0,0,4,542,0,0,N
2,1982,10,1,1,14,52,4,0002,A,166,166,0,0,0,0,2,0,147,0,0,N
2,1982,10,1,1,14,54,3,0002,A,856,856,0,0,0,0,2,5,716,0,0,N
2,1982,10,1,1,14,55,1,0001,B,1114,1114,0,0,0,0,6,12,941,0,0,N
2,1982,10,1,1,14,55,3,0007,A,251,251,0,0,0,0,0,0,230,0,0,N
2,1982,10,1,1,14,56,1,0002,A,1039,1039,0,0,0,0,0,4,875,0,0,N
2,1982,10,1,1,14,21,10,0028,A,741,741,0,0,0,0,0,6,636,0,0,N
2,1982,10,1,1,14,21,10,0033,A,575,575,0,0,0,0,0,8,330,0,0,N
2,1982,10,1,1,14,29,2,0001,B,739,739,0,0,0,0,0,4,637,0,0,N
2,1982,10,1,1,14,36,2,0002,A,710,710,0,0,0,0,2,4,617,0,0,N
2,1982,10,1,1,14,38,2,0001,A,945,945,0,0,0,0,7,5,786,0,0,N
2,1982,10,1,1,14,38,3,0001,A,672,672,0,0,0,0,0,7,547,0,0,N
2,1982,10,1,1,14,38,3,0003,A,843,843,0,0,0,0,3,15,694,0,0,N
2,1982,10,1,1,14,38,4,0002,A,755,755,0,0,0,0,1,1,204,0,0,N
2,1982,10,1,1,14,39,1,0003,A,571,571,0,0,0,0,0,2,473,0,0,N
2,1982,10,1,1,14,42,4,0002,A,628,628,0,0,0,0,0,0,546,0,0,N
2,1982,10,1,1,14,49,3,0003,B,736,736,0,0,0,0,1,3,646,0,0,N
2,1982,10,1,1,14,52,2,0005,A,533,533,0,0,0,0,2,0,460,0,0,N
2,1982,10,1,1,14,55,3,0006,A,445,445,0,0,0,0,1,2,294,0,0,N
2,1982,10,1,1,14,55,4,0004,A,552,552,0,0,0,0,0,0,435,0,0,N
2,1982,10,1,1,14,57,1,0002,A,582,582,0,0,0,0,2,2,477,0,0,N
2,1982,10,1,1,14,66,2,0002,A,909,909,0,0,0,0,1,2,778,0,0,N
2,1982,10,1,1,14,69,2,0003,A,757,757,0,0,0,0,2,3,625,0,0,N
2,1982,10,1,1,14,74,2,0002,A,625,625,0,0,0,0,0,3,464,0,0,N
2,1982,10,1,1,18,3,1,0002,A,1051,1051,0,0,0,0,3,3,896,0,0,N
2,1982,10,1,1,14,54,1,0002,A,695,695,0,0,0,0,3,1,599,0,0,N
2,1982,10,1,1,14,54,4,0002,A,745,745,0,0,0,0,0,11,645,0,0,N
2,1982,10,1,1,14,56,4,0001,A,1081,1081,0,0,0,0,6,1,856,0,0,N
2,1982,10,1,1,14,57,1,0003,A,910,910,0,0,0,0,1,6,815,0,0,N
2,1982,10,1,1,14,65,2,0001,A,458,458,0,0,0,0,1,2,396,0,0,N
2,1982,10,1,1,14,69,1,0002,A,636,636,0,0,0,0,0,2,550,0,0,N
2,1982,10,1,1,18,1,1,0001,A,372,372,0,0,0,0,0,1,286,0,0,N
2,1982,10,1,1,18,3,1,0004,A,911,911,0,0,0,0,0,0,767,0,0,N
2,1982,10,1,1,18,11,1,0002,A,692,692,0,0,0,0,0,10,579,0,0,N
2,1982,10,1,1,18,16,1,0001,A,486,486,0,0,0,0,0,9,292,0,0,N
2,1982,10,1,1,18,17,3,0001,A,1350,1350,0,0,0,0,0,9,1031,0,0,N
2,1982,10,1,1,18,23,3,0002,A,659,659,0,0,0,0,0,4,363,0,0,N
2,1982,10,1,1,18,46,2,0001,A,362,362,0,0,0,0,0,6,141,0,0,N
2,1982,10,1,1,18,53,1,0003,A,200,200,0,0,0,0,0,0,145,0,0,N
2,1982,10,1,1,18,53,1,0004,A,293,293,0,0,0,0,0,0,205,0,0,N
2,1982,10,1,1,18,62,1,0002,A,1211,1211,0,0,0,0,5,23,985,0,0,N
2,1982,10,1,1,18,87,1,0008,A,963,963,0,0,0,0,2,9,798,0,0,N
2,1982,10,1,1,18,87,1,0021,A,1563,1563,0,0,0,0,7,9,1231,0,0,N
2,1982,10,1,1,18,87,2,0011,A,1156,1156,0,0,0,0,3,15,868,0,0,N
2,1982,10,1,1,14,36,1,0001,A,537,537,0,0,0,0,0,6,442,0,0,N
2,1982,10,1,1,14,38,1,0004,A,640,640,0,0,0,0,0,2,510,0,0,N
2,1982,10,1,1,14,38,3,0003,B,808,808,0,0,0,0,1,10,674,0,0,N
2,1982,10,1,1,14,42,5,0004,A,502,502,0,0,0,0,0,0,456,0,0,N
2,1982,10,1,1,14,43,2,0002,A,1064,1064,0,0,0,0,3,10,714,0,0,N
2,1982,10,1,1,14,50,2,0001,A,987,987,0,0,0,0,0,5,841,0,0,N
2,1982,10,1,1,14,52,3,0003,A,560,560,0,0,0,0,0,4,432,0,0,N
2,1982,10,1,1,14,54,2,0002,A,1136,1136,0,0,0,0,4,4,967,0,0,N
2,1982,10,1,1,14,55,1,0001,A,1087,1087,0,0,0,0,2,6,922,0,0,N
2,1982,10,1,1,14,55,3,0004,A,396,396,0,0,0,0,0,1,223,0,0,N
2,1982,10,1,1,14,56,5,0003,A,1233,1233,0,0,0,0,2,5,1000,0,0,N
2,1982,10,1,1,14,57,1,0005,B,687,687,0,0,0,0,1,8,594,0,0,N
2,1982,10,1,1,14,66,1,0001,A,976,976,0,0,0,0,0,6,852,0,0,N
2,1982,10,1,1,14,71,2,0001,A,569,569,0,0,0,0,1,3,351,0,0,N
2,1982,10,1,1,14,73,1,0002,A,801,801,0,0,0,0,0,11,667,0,0,N
2,1982,10,1,1,18,4,1,0001,A,903,903,0,0,0,0,2,4,610,0,0,N
2,1982,10,1,1,18,13,3,0001,A,727,727,0,0,0,0,1,1,563,0,0,N
2,1982,10,1,1,18,17,1,0002,A,1584,1584,0,0,0,0,2,1,1226,0,0,N
2,1982,10,1,1,18,20,1,0003,A,516,516,0,0,0,0,0,1,375,0,0,N
2,1982,10,1,1,14,21,6,0009,B,877,877,0,0,0,0,1,2,729,0,0,N
2,1982,10,1,1,14,21,6,0013,A,878,878,0,0,0,0,7,1,681,0,0,N
2,1982,10,1,1,14,21,6,0029,A,1187,1187,0,0,0,0,2,5,1150,0,0,N
2,1982,10,1,1,14,21,9,0002,A,64,64,0,0,0,0,0,0,53,0,0,N
2,1982,10,1,1,14,21,9,0003,A,106,106,0,0,0,0,0,0,79,0,0,N
2,1982,10,1,1,14,21,10,0011,A,986,986,0,0,0,0,0,4,860,0,0,N
2,1982,10,1,1,14,21,10,0024,A,757,757,0,0,0,0,0,2,654,0,0,N
2,1982,10,1,1,14,21,10,0027,A,1072,1072,0,0,0,0,6,4,884,0,0,N
2,1982,10,1,1,14,35,4,0001,A,722,722,0,0,0,0,0,7,610,0,0,N
2,1982,10,1,1,14,36,1,0002,A,264,264,0,0,0,0,0,4,186,0,0,N
2,1982,10,1,1,14,38,1,0003,B,799,799,0,0,0,0,1,3,676,0,0,N
2,1982,10,1,1,14,38,4,0003,A,761,761,0,0,0,0,0,4,221,0,0,N
2,1982,10,1,1,14,42,3,0002,A,987,987,0,0,0,0,2,2,873,0,0,N
2,1982,10,1,1,14,42,5,0001,A,610,610,0,0,0,0,0,1,553,0,0,N
2,1982,10,1,1,14,45,1,0002,A,956,956,0,0,0,0,1,11,800,0,0,N
2,1982,10,1,1,14,48,1,0002,A,727,727,0,0,0,0,3,7,477,0,0,N
2,1982,10,1,1,14,49,2,0005,A,561,561,0,0,0,0,0,3,443,0,0,N
2,1982,10,1,1,14,50,1,0001,A,1241,1241,0,0,0,0,0,2,1094,0,0,N
2,1982,10,1,1,14,51,1,0001,A,924,924,0,0,0,0,2,8,652,0,0,N
2,1982,10,1,1,14,42,2,0003,B,862,862,0,0,0,0,1,1,757,0,0,N
2,1982,10,1,1,14,43,3,0002,A,862,862,0,0,0,0,2,9,727,0,0,N
2,1982,10,1,1,14,46,1,0002,A,837,837,0,0,0,0,0,1,732,0,0,N
2,1982,10,1,1,14,48,1,0001,A,625,625,0,0,0,0,5,6,442,0,0,N
2,1982,10,1,1,14,49,3,0001,A,842,842,0,0,0,0,0,2,718,0,0,N
2,1982,10,1,1,14,55,1,0002,A,1089,1089,0,0,0,0,0,10,902,0,0,N
2,1982,10,1,1,14,55,4,0001,A,646,646,0,0,0,0,4,3,503,0,0,N
2,1982,10,1,1,14,56,5,0002,A,781,781,0,0,0,0,0,3,569,0,0,N
2,1982,10,1,1,14,69,2,0001,A,1210,1210,0,0,0,0,1,9,1012,0,0,N
2,1982,10,1,1,18,6,3,0002,A,135,135,0,0,0,0,0,0,69,0,0,N
2,1982,10,1,1,18,13,1,0002,A,946,946,0,0,0,0,1,21,742,0,0,N
2,1982,10,1,1,18,18,1,0001,A,1062,1062,0,0,0,0,1,2,841,0,0,N
2,1982,10,1,1,18,23,1,0004,A,641,641,0,0,0,0,1,14,431,0,0,N
2,1982,10,1,1,18,23,3,0003,A,154,154,0,0,0,0,0,1,79,0,0,N
2,1982,10,1,1,18,30,1,0001,A,957,957,0,0,0,0,1,0,367,0,0,N
2,1982,10,1,1,18,32,1,0001,A,281,281,0,0,0,0,0,1,181,0,0,N
2,1982,10,1,1,18,39,1,0002,A,1102,1102,0,0,0,0,3,4,549,0,0,N
2,1982,10,1,1,18,46,1,0001,A,487,487,0,0,0,0,2,0,275,0,0,N
2,1982,10,1,1,18,46,2,0005,A,574,574,0,0,0,0,2,11,210,0,0,N
2,1982,10,1,1,14,40,1,0001,A,694,694,0,0,0,0,1,2,593,0,0,N
2,1982,10,1,1,14,42,3,0001,A,823,823,0,0,0,0,4,4,710,0,0,N
2,1982,10,1,1,14,45,1,0001,B,833,833,0,0,0,0,0,6,673,0,0,N
2,1982,10,1,1,14,46,1,0001,A,547,547,0,0,0,0,0,5,467,0,0,N
2,1982,10,1,1,14,49,2,0001,A,798,798,0,0,0,0,2,8,652,0,0,N
2,1982,10,1,1,14,49,2,0003,A,724,724,0,0,0,0,0,22,587,0,0,N
2,1982,10,1,1,14,52,1,0001,B,684,684,0,0,0,0,43,34,550,0,0,N
2,1982,10,1,1,14,52,1,0005,B,750,750,0,0,0,0,1,2,623,0,0,N
2,1982,10,1,1,14,52,3,0001,A,694,694,0,0,0,0,0,2,561,0,0,N
2,1982,10,1,1,14,55,4,0007,A,130,130,0,0,0,0,0,0,105,0,0,N
2,1982,10,1,1,14,56,2,0003,A,953,953,0,0,0,0,2,9,766,0,0,N
2,1982,10,1,1,14,56,3,0001,B,1034,1034,0,0,0,0,0,7,842,0,0,N
